"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"VTWV","Vanguard Scottsdale Funds Vanguard Russell 2000 Value ETF","75.49","45294000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwv",
"VTHR","Vanguard Scottsdale Funds Vanguard Russell 3000 ETF","75.9","75900000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vthr",
"VGSH","Vanguard Short Term Government Bond ETF","60.7701","309927510","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgsh",
"VCSH","Vanguard Short-Term Corporate Bond ETF","79.18","6690710000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcsh",
"VXUS","Vanguard STAR Funds Vanguard Total International Stock ETF","46.86","1794738000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vxus",
"VWOB","Vanguard Whitehall Funds Vanguard Emerging Markets Government ","74.85","67365000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vwob",
"VDSI","VASCO Data Security International, Inc.","7.9","311842577.6","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/vdsi",
"VASC","Vascular Solutions, Inc.","15.77","264770336.15","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vasc",
"WOOF","VCA Antech, Inc.","27.29","2418396545.35","n/a","2001","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/woof",
"VECO","Veeco Instruments Inc.","35.12","1375180986.08","n/a","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/veco",
"VELT","Velti plc","0.35","31778656.7","n/a","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/velt",
"APPY","Venaxis, Inc.","1.42","30465219.6","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/appy",
"VTUS","Ventrus Biosciences, Inc.","2.52","49402962","n/a","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtus",
"VRA","Vera Bradley, Inc.","19.64","797448399.56","n/a","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vra",
"VSTM","Verastem, Inc.","13.75","351917390","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vstm",
"VRNM","Verenium Corporation","2.3499","30043222.4106","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vrnm",
"VRNT","Verint Systems Inc.","33.15","1747257304.65","n/a","2002","Technology","EDP Services","http://www.nasdaq.com/symbol/vrnt",
"VRSN","VeriSign, Inc.","47.99","6890443839.74","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsn",
"VRSK","Verisk Analytics, Inc.","62.18","10440982370.1","n/a","2009","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsk",
"VRML","Vermillion, Inc.","2.3","54018400.3","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vrml",
"VTNR","Vertex Energy, Inc","3.0999","54823749.5349","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/vtnr",
"VRTX","Vertex Pharmaceuticals Incorporated","75.15","17495844420.15","n/a","1982","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vrtx",
"VRTA","Vestin Realty Mortgage I, Inc.","1.78","10508497","n/a","1999","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vrta",
"VRTB","Vestin Realty Mortgage II, Inc.","1.68","19197522.96","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vrtb",
"VIA","Viacom Inc.","79.83","38073281506.02","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/via",
"VIAB","Viacom Inc.","79.56","34510402910.88","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/viab",
"VSAT","ViaSat, Inc.","63.73","2895891837.3","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/vsat",
"VIAS","Viasystems Group, Inc.","14.12","293189233.2","n/a","1995","Technology","Electrical Products","http://www.nasdaq.com/symbol/vias",
"VICL","Vical Incorporated","1.29","111857708.58","n/a","1993","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vicl",
"VICR","Vicor Corporation","7.81","300979757.21","n/a","1983","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vicr",
"VIDE","Video Display Corporation","3.6","27335556","n/a","1985","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vide",
"VPFG","ViewPoint Financial Group, Inc.","19.89","794237853.24","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/vpfg",
"VBFC","Village Bank and Trust Financial Corp.","1.62","6887907.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vbfc",
"VLGEA","Village Super Market, Inc.","34.99","483409418.55","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/vlgea",
"VIMC","Vimicro International Corporation","1.5","43059729","n/a","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/vimc",
"VIRC","Virco Manufacturing Corporation","2.32","33756860.72","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/virc",
"VCBI","Virginia Commerce Bancorp","14.73","481571675.61","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vcbi",
"VPHM","ViroPharma Incorporated","30.15","1975555504.35","n/a","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vphm",
"VSCP","VirtualScopics, Inc.","4.72","14065373.44","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vscp",
"VRTS","Virtus Investment Partners, Inc.","174.3","1419818691.9","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/vrts",
"VRTU","Virtusa Corporation","26.32","689938688.32","n/a","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/vrtu",
"VISN","VisionChina Media, Inc.","2.08","10542120.16","n/a","1993","Technology","Advertising","http://www.nasdaq.com/symbol/visn",
"VSCI","Vision-Sciences, Inc.","0.99","45786749.58","n/a","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/vsci",
"VPRT","Vistaprint N.V.","53.24","1750504420.28","n/a","2005","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/vprt",
"VITC","Vitacost.com, Inc.","8.24","277072809.84","n/a","2009","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/vitc",
"VTSS","Vitesse Semiconductor Corporation","2.69","154762839.26","n/a","1991","Technology","Semiconductors","http://www.nasdaq.com/symbol/vtss",
"VTNC","Vitran Corporation, Inc.","4.51","74109406.91","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/vtnc",
"VVUS","VIVUS, Inc.","12.53","1263688177.71","n/a","1994","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vvus",
"VOCS","Vocus, Inc.","9.24","195162188.76","n/a","2005","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vocs",
"VOD","Vodafone Group Plc","32.35","156733210816.15","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vod",
"VOLC","Volcano Corporation","21.42","1169309124.9","n/a","2006","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/volc",
"VLTC","Voltari Corporation","5.4","25235220.6","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vltc",
"VLTR","Volterra Semiconductor Corporation","22.92","575972563.56","n/a","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/vltr",
"VOXX","VOXX International Corporation","12.16","292149265.28","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/voxx",
"VRNG","Vringo, Inc.","3.13","260294956.64","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/vrng",
"VRNGW","Vringo, Inc.","1.1598","0","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/vrngw",
"VSBN","VSB Bancorp, Inc. (NY)","10.4554","18666119.7186","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vsbn",
"VSEC","VSE Corporation","45.04","240201788.08","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/vsec",
"WCRX","Warner Chilcott plc","21.45","5388208640.1","n/a","1997","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/wcrx",
"WRES","Warren Resources, Inc.","2.86","208702230.88","n/a","2004","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wres",
"WBCO","Washington Banking Company","13.72","213101770.28","n/a","1994","Finance","Major Banks","http://www.nasdaq.com/symbol/wbco",
"WAFD","Washington Federal, Inc.","20.89","2162167642.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wafd",
"WAFDW","Washington Federal, Inc.","6.7499","0","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wafdw",
"WASH","Washington Trust Bancorp, Inc.","30.01","497100374.91","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wash",
"WFBI","WashingtonFirst Bankshares Inc","12.5","95548150","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wfbi",
"WSBF","Waterstone Financial, Inc.","9.77","306282827.09","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wsbf",
"WAVX","Wave Systems Corp.","1.37","42811761.57","n/a","1994","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/wavx",
"WAYN","Wayne Savings Bancshares Inc.","10.5","30512989.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wayn",
"WSTG","Wayside Technology Group, Inc.","12.71","59477118.63","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/wstg",
"WDFC","WD-40 Company","58.18","891019776.58","n/a","1973","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wdfc",
"WWWW","Web.com Group, Inc.","28.22","1423799914.72","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/wwww",
"WBMD","WebMD Health Corp","31.42","1583723466.16","n/a","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wbmd",
"WEBK","Wellesley Bancorp, Inc.","17.51","43083179.9","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/webk",
"WEN","Wendy&#39;s Company (The)","7.56","2973406794.12","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/wen",
"WERN","Werner Enterprises, Inc.","23.04","1675465528.32","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/wern",
"WSBC","WesBanco, Inc.","28.69","840121954.05","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsbc",
"WTBA","West Bancorporation","12.6","201215246.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtba",
"WSTC","West Corporation","21.87","1827607599.99","n/a","1996","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wstc",
"WMAR","West Marine, Inc.","11.36","276730690.56","n/a","1993","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/wmar",
"WABC","Westamerica Bancorporation","47.07","1260135681.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wabc",
"WBB","Westbury Bancorp, Inc.","13.794","70936210.554","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wbb",
"WSTL","Westell Technologies, Inc.","2.97","175314698.46","n/a","1995","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/wstl",
"WDC","Western Digital Corporation","62","14693755844","n/a","1972","Technology","Electronic Components","http://www.nasdaq.com/symbol/wdc",
"WFD","Westfield Financial, Inc.","6.58","136502494.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wfd",
"WLB","Westmoreland Coal Company","12.87","187802012.97","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/wlb",
"WLBPZ","Westmoreland Coal Company","29.25","4678830","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/wlbpz",
"WPRT","Westport Innovations Inc","27.51","1553990932.2","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wprt",
"WEYS","Weyco Group, Inc.","24.95","270172097.95","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/weys",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","4.18","13800278.36","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlr",
"WHF","WhiteHorse Finance, Inc.","15.1","226153545.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/whf",
"WHFBL","WhiteHorse Finance, Inc.","24.9856","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/whfbl",
"WFM","Whole Foods Market, Inc.","52.75","19650054209","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/wfm",
"WILN","Wi-Lan Inc","3.27","395374444.32","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/wiln",
"WVVI","Willamette Valley Vineyards, Inc.","5.24","25085562.04","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/wvvi",
"WLDN","Willdan Group, Inc.","3.75","27572895","n/a","2006","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/wldn",
"WLFC","Willis Lease Finance Corporation","14.04","124403427.72","n/a","1996","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/wlfc",
"WIBC","Wilshire Bancorp, Inc.","8.13","574977640.41","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wibc",
"WIN","Windstream Corporation","8.07","4783994195.76","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/win",
"WINA","Winmark Corporation","72.45","365472865.8","n/a","1992","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/wina",
"WTFC","Wintrust Financial Corporation","39.64","1574727778.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfc",
"WTFCW","Wintrust Financial Corporation","18.63","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfcw",
"WETF","WisdomTree Investments, Inc.","11.2","1434712070.4","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/wetf",
"GULF","WisdomTree Middle East Dividend Fund","17.75","21300000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gulf",
"CHXF","WisdomTree Trust WisdomTree China Dividend Ex-Financials Fund","49.07","22081500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chxf",
"EMCB","WisdomTree Trust WisdomTree Emerging Markets Corporate Bond Fu","72.779","116446400","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emcb",
"DGRE","WisdomTree Trust WisdomTree Emerging Markets Dividend Growth F","23.27","2327093.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgre",
"GLCB","WisdomTree Trust WisdomTree Global Corporate Bond Fund","72.71","14542000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glcb",
"DXJS","WisdomTree Trust WisdomTree Japan Hedged SmallCap Equity Fund","25.9","7770103.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxjs",
"DGRW","WisdomTree Trust WisdomTree U.S. Dividend Growth Fund","24.5799","45472913.3196","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgrw",
"DGRS","WisdomTree Trust WisdomTree U.S. SmallCap Dividend Growth Fund","24.45","9780097.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgrs",
"DXPS","WisdomTree Trust WisdomTree United Kingdom Hedged Equity Fund","26.09","32612604.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxps",
"WBKC","Wolverine Bancorp, Inc.","19.371","46949202.135","n/a","2011","Finance","Banks","http://www.nasdaq.com/symbol/wbkc",
"WWD","Woodward, Inc.","38.56","2623559662.88","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wwd",
"WRLD","World Acceptance Corporation","85.67","1004290305.59","n/a","1991","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wrld",
"XWES","World Energy Solutions Inc (DE)","3.32","40267051.6","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/xwes",
"WPCS","WPCS International Incorporated","3.41","4330457.89","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/wpcs",
"WPPGY","WPP plc","92.74","23483556027.2","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/wppgy",
"WMGI","Wright Medical Group, Inc.","24.07","1132650123.49","n/a","2001","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/wmgi",
"WMGIZ","Wright Medical Group, Inc.","0.526","0","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/wmgiz",
"WSFS","WSFS Financial Corporation","59.6","525587964","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsfs",
